/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_53_511.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_53_511.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_53_511.jpg,0,0,0,8.888892E-05
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_53_593.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_53_593.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_53_593.jpg,0,0,0,0.0001096461
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_53_660.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_53_660.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_53_660.jpg,0,0,0,0.0001175964
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_53_731.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_53_731.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_53_731.jpg,0,0,0,0.0001408167
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_53_812.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_53_812.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_53_812.jpg,0,0,0,0.0001697619
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_53_893.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_53_893.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_53_893.jpg,0,0,0,0.0002531908
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_53_978.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_53_978.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_53_978.jpg,0,0,0,1.900836E-05
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_54_060.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_54_060.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_54_060.jpg,0,0,0,0.0002852594
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_54_127.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_54_127.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_54_127.jpg,0,0,0,6.155379E-05
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_54_211.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_54_211.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_54_211.jpg,0,0,0,8.598563E-05
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_54_293.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_54_293.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_54_293.jpg,0,0,0,8.366572E-05
/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/center_2019_09_14_18_25_54_360.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/left_2019_09_14_18_25_54_360.jpg,/Users/gaker/Workspace/Others/CarND-Behavioral-Cloning-P3/training2/IMG/right_2019_09_14_18_25_54_360.jpg,0,0,0,2.56504E-05
